customer_id,age,gender,signup_date,tenure_days,recency_days,frequency,monetary,avg_order_value,num_categories_purchased,num_returns,return_rate,support_tickets,avg_satisfaction_score,email_open_rate,discount_usage_rate,preferred_channel,loyalty_member,churned
CUST-101209,72,Female,2021-05-15,1873,11,18,1237.47,61.36,2,0,0.0,1,5.0,0.685,0.198,In-Store,0,0
CUST-101210,53,Other,2022-04-02,1551,3,14,964.26,73.78,5,1,0.071,1,2.9,0.446,0.347,Website,0,0
CUST-101211,62,Female,2026-05-25,37,9,0,0.0,34.51,3,0,0.0,4,2.9,0.325,0.316,Website,0,0
CUST-101212,44,Male,2023-09-19,1016,78,17,830.28,48.67,3,0,0.0,0,4.4,0.385,0.331,Website,0,0
CUST-101213,67,Female,2025-08-23,312,16,9,343.82,34.98,1,1,0.111,3,2.4,0.175,0.411,Mobile App,0,0
CUST-101214,22,Male,2025-01-31,516,4,17,469.29,27.52,7,0,0.0,0,4.9,1.0,0.0,Mobile App,1,0
CUST-101215,24,Female,2025-02-01,515,24,13,946.54,84.52,3,4,0.308,3,3.3,0.743,0.167,Website,0,0
CUST-101216,46,Female,2023-02-11,1236,7,11,963.38,81.63,6,4,0.364,0,3.8,0.622,0.166,Website,1,0
CUST-101217,59,Male,2025-05-06,421,38,15,288.78,22.38,4,2,0.133,1,2.4,0.411,0.074,In-Store,0,0
CUST-101218,64,Male,2025-01-21,526,52,6,327.52,52.93,3,2,0.333,1,2.7,0.272,0.147,Website,1,0
CUST-101219,43,Female,2025-03-14,474,71,8,751.47,90.75,1,4,0.5,3,2.7,0.029,0.645,Mobile App,1,0
CUST-101220,55,Female,2024-06-28,733,8,8,548.04,75.07,2,3,0.375,2,2.2,0.338,0.414,Mobile App,1,0
CUST-101221,49,Female,2022-11-17,1322,7,14,451.01,32.74,3,2,0.143,1,3.5,0.641,0.104,Mobile App,0,0
CUST-101222,72,Female,2024-04-05,817,26,15,1225.27,95.89,3,3,0.2,4,3.1,0.637,0.345,In-Store,1,0
CUST-101223,55,Female,2024-08-25,675,30,0,0.0,90.81,1,2,0.0,6,1.9,0.129,0.942,Mobile App,0,0
CUST-101224,41,Male,2023-08-17,1049,12,11,687.39,60.33,2,2,0.182,0,3.9,0.788,0.0,Website,0,0
CUST-101225,73,Female,2023-02-06,1241,1,20,845.47,45.2,4,1,0.05,0,2.1,0.378,0.293,Mobile App,1,0
CUST-101226,24,Male,2026-05-02,60,6,0,0.0,32.52,2,1,0.0,4,3.8,0.377,0.543,In-Store,0,1
CUST-101227,74,Female,2021-08-13,1783,25,8,433.54,51.5,1,2,0.25,4,1.0,0.345,0.23,Mobile App,1,0
CUST-101228,26,Female,2021-06-22,1835,40,14,1546.41,102.97,5,2,0.143,0,3.3,1.0,0.0,Website,0,0
CUST-101229,34,Male,2023-03-02,1217,76,8,293.72,33.11,2,3,0.375,0,3.4,0.489,0.471,Website,1,0
CUST-101230,64,Female,2023-04-27,1161,28,7,838.76,107.69,1,2,0.286,2,1.5,0.196,0.58,Mobile App,0,0
CUST-101231,59,Male,2022-09-02,1398,21,21,1536.76,73.26,5,3,0.143,0,3.3,0.802,0.085,Website,0,0
CUST-101232,73,Female,2024-01-15,898,45,1,50.05,51.48,1,3,1.0,4,1.0,0.14,0.284,Mobile App,1,1
CUST-101233,60,Male,2024-06-11,750,13,8,748.56,91.22,3,1,0.125,0,2.0,0.047,0.533,Mobile App,0,0
CUST-101234,54,Male,2024-07-07,724,3,7,386.29,50.73,1,2,0.286,4,2.3,0.37,0.232,Mobile App,0,0
CUST-101235,37,Male,2025-07-22,344,8,13,605.45,46.92,4,1,0.077,0,3.5,0.769,0.003,Mobile App,0,1
CUST-101236,18,Female,2021-11-17,1687,7,4,379.76,82.66,1,1,0.25,3,4.1,0.852,0.074,Mobile App,1,0
CUST-101237,25,Female,2024-09-08,661,23,17,241.62,13.65,3,1,0.059,0,3.7,0.676,0.197,Website,1,0
CUST-101238,34,Female,2024-11-18,590,36,4,198.14,52.56,3,1,0.25,2,3.2,0.473,0.227,In-Store,0,0
CUST-101239,20,Male,2021-03-20,1929,16,9,497.58,50.81,7,0,0.0,3,2.9,0.401,0.175,Mobile App,1,1
CUST-101240,46,Female,2023-09-07,1028,25,17,582.88,38.3,7,2,0.118,4,3.5,0.536,0.438,Website,1,0
CUST-101241,62,Female,2023-01-24,1254,16,14,735.32,46.45,5,0,0.0,2,2.9,0.271,0.324,Mobile App,1,0
CUST-101242,72,Female,2025-02-03,513,14,15,1633.96,114.41,5,2,0.133,4,3.3,0.562,0.305,Mobile App,1,0
CUST-101243,45,Female,2024-12-02,576,9,10,171.94,16.29,7,3,0.3,0,3.9,0.825,0.258,Mobile App,1,0
CUST-101244,67,Female,2022-06-28,1464,87,9,304.9,32.65,3,1,0.111,0,3.8,0.733,0.102,Website,1,0
CUST-101245,74,Female,2023-12-26,918,9,7,218.56,35.53,7,2,0.286,3,2.7,0.302,0.448,Mobile App,1,0
CUST-101246,67,Female,2025-08-14,321,14,16,833.22,48.83,2,3,0.188,1,2.4,0.405,0.291,Mobile App,0,0
CUST-101247,44,Male,2021-11-29,1675,21,14,594.3,44.99,7,1,0.071,0,3.8,0.736,0.0,Website,0,0
CUST-101248,36,Female,2024-03-30,823,1,15,819.17,56.63,6,2,0.133,5,3.3,0.543,0.358,Mobile App,0,0
CUST-101249,73,Female,2022-10-24,1346,8,17,282.56,18.91,1,2,0.118,3,4.1,0.758,0.21,Mobile App,0,0
CUST-101250,31,Male,2024-07-29,702,1,16,982.85,56.2,7,0,0.0,2,4.2,0.442,0.228,Mobile App,0,0
CUST-101251,41,Male,2023-05-24,1134,1,2,252.53,113.95,3,3,1.0,2,2.4,0.259,0.687,Mobile App,1,1
CUST-101252,22,Female,2022-03-27,1557,3,17,795.03,52.53,3,1,0.059,0,4.1,0.754,0.091,Mobile App,0,0
CUST-101253,63,Male,2021-08-23,1773,22,7,350.44,45.77,3,2,0.286,1,2.6,0.425,0.31,Mobile App,0,0
CUST-101254,55,Male,2025-04-19,438,27,17,941.21,49.46,4,3,0.176,1,3.7,0.525,0.136,In-Store,0,0
CUST-101255,22,Male,2022-10-16,1354,14,16,602.49,42.83,6,4,0.25,0,3.9,0.652,0.284,Website,1,0
CUST-101256,30,Male,2021-06-26,1831,5,18,1514.84,73.23,9,1,0.056,0,5.0,0.89,0.0,Mobile App,0,0
CUST-101257,49,Male,2022-12-13,1296,33,12,620.13,60.7,1,8,0.667,4,2.6,0.164,0.051,Mobile App,0,0
CUST-101258,48,Female,2025-08-24,311,80,9,582.07,58.65,6,0,0.0,3,2.5,0.676,0.305,In-Store,0,0
CUST-101259,63,Female,2025-05-24,403,3,14,1299.27,91.21,5,3,0.214,0,3.8,0.974,0.254,Website,0,0
CUST-101260,33,Male,2025-04-28,429,20,13,1088.35,73.62,4,0,0.0,5,2.4,0.657,0.439,Website,1,0
CUST-101261,70,Other,2025-11-04,239,1,12,186.1,16.3,8,0,0.0,0,3.3,0.736,0.208,Website,1,0
CUST-101262,43,Female,2022-05-09,1514,30,16,649.77,42.38,3,2,0.125,0,4.5,0.823,0.293,Mobile App,1,0
CUST-101263,64,Female,2021-03-18,1931,8,17,503.43,26.87,6,1,0.059,1,4.4,0.949,0.061,Mobile App,0,0
CUST-101264,31,Male,2023-08-18,1048,3,14,520.23,34.95,3,3,0.214,1,2.8,0.761,0.153,Mobile App,1,0
CUST-101265,20,Female,2023-03-10,1209,17,4,159.18,38.63,1,0,0.0,5,1.5,0.13,0.513,Mobile App,0,1
CUST-101266,21,Male,2022-03-30,1554,21,10,358.8,34.39,3,3,0.3,1,2.7,0.304,0.246,In-Store,0,0
CUST-101267,39,Male,2024-03-05,848,16,5,396.97,75.27,1,3,0.6,3,1.1,0.128,0.368,Mobile App,0,0
CUST-101268,72,Male,2023-11-14,960,30,8,478.57,69.21,5,3,0.375,2,2.5,0.524,0.153,Mobile App,0,0
CUST-101269,20,Male,2023-03-29,1190,16,17,636.49,42.29,7,0,0.0,1,3.5,1.0,0.0,In-Store,0,0
CUST-101270,39,Male,2024-10-09,630,1,12,737.1,67.92,1,0,0.0,1,4.8,0.971,0.257,Website,0,0
CUST-101271,24,Male,2026-01-31,151,9,18,1033.96,63.61,3,5,0.278,2,4.1,0.889,0.0,Mobile App,0,0
CUST-101272,71,Male,2023-05-10,1148,48,6,361.7,54.66,1,4,0.667,1,2.4,0.165,0.272,Mobile App,0,0
CUST-101273,56,Male,2021-12-25,1649,30,12,557.42,47.97,2,3,0.25,2,3.6,0.629,0.342,Website,0,0
CUST-101274,61,Male,2026-01-08,174,26,10,220.3,22.1,2,2,0.2,3,3.4,0.569,0.233,Mobile App,0,1
CUST-101275,58,Female,2025-04-01,456,61,6,416.51,79.17,1,2,0.333,2,2.3,0.385,0.397,Website,1,0
CUST-101276,55,Male,2024-12-30,548,6,17,959.24,50.78,3,1,0.059,2,4.6,0.976,0.02,Mobile App,0,0
CUST-101277,62,Female,2022-01-29,1614,86,8,394.4,57.79,1,3,0.375,5,2.3,0.208,0.761,Mobile App,0,1
CUST-101278,18,Male,2023-09-11,1024,2,7,342.2,55.87,2,4,0.571,3,2.6,0.184,0.538,Website,1,0
CUST-101279,67,Male,2023-07-15,1082,6,10,430.13,39.33,4,1,0.1,1,4.1,0.693,0.295,Website,0,0
CUST-101280,60,Female,2022-12-08,1301,1,3,102.17,38.3,2,1,0.333,1,2.1,0.449,0.387,In-Store,0,0
CUST-101281,60,Female,2024-12-04,574,28,5,252.53,46.42,2,1,0.2,5,2.3,0.321,0.489,Website,0,0
CUST-101282,40,Female,2022-07-27,1435,46,8,570.02,74.6,4,3,0.375,2,1.4,0.244,0.68,Mobile App,0,1
CUST-101283,63,Male,2026-04-03,89,11,15,792.14,48.77,3,0,0.0,1,3.5,0.959,0.12,Website,0,0
CUST-101284,39,Female,2025-10-20,254,4,18,320.16,20.56,11,2,0.111,2,4.5,0.94,0.079,Mobile App,0,0
CUST-101285,20,Female,2022-01-06,1637,7,17,980.65,60.57,5,2,0.118,1,3.7,0.544,0.272,Mobile App,0,0
CUST-101286,69,Male,2022-11-13,1326,25,7,279.68,40.18,2,1,0.143,1,3.4,0.65,0.363,Mobile App,0,0
CUST-101287,31,Male,2025-06-19,377,15,13,461.64,34.22,1,0,0.0,0,3.6,0.54,0.522,Mobile App,0,0
CUST-101288,23,Female,2024-01-19,894,97,9,704.74,71.13,3,2,0.222,0,2.9,0.369,0.198,Mobile App,1,0
CUST-101289,53,Female,2026-02-19,132,17,20,1308.93,70.88,7,4,0.2,1,3.8,0.814,0.201,Website,0,0
CUST-101290,31,Other,2022-10-17,1353,50,5,287.48,54.88,3,4,0.8,2,1.1,0.0,0.545,Mobile App,1,0
CUST-101291,66,Male,2022-05-04,1519,1,8,321.17,44.83,5,1,0.125,1,3.2,0.451,0.128,Mobile App,0,0
CUST-101292,43,Male,2024-11-30,578,155,7,312.19,40.97,2,3,0.429,1,1.6,0.019,0.62,Mobile App,1,1
CUST-101293,18,Female,2024-07-12,719,12,9,274.79,27.02,4,1,0.111,1,1.6,0.258,0.525,Website,0,0
CUST-101294,72,Female,2025-02-20,496,118,15,212.46,16.39,4,2,0.133,3,3.6,0.634,0.387,Mobile App,1,0
CUST-101295,47,Female,2024-04-26,796,12,17,629.35,42.36,2,0,0.0,1,2.5,0.379,0.198,Mobile App,0,0
CUST-101296,32,Male,2024-12-12,566,28,20,929.84,42.8,2,2,0.1,1,4.6,0.922,0.0,Website,0,0
CUST-101297,56,Female,2025-01-31,516,1,17,1919.49,101.35,5,1,0.059,0,3.3,0.755,0.255,Website,1,0
CUST-101298,48,Female,2024-02-05,877,23,7,242.15,33.12,3,0,0.0,3,1.3,0.095,0.392,In-Store,0,0
CUST-101299,19,Male,2021-10-13,1722,8,17,1528.99,91.0,5,4,0.235,4,1.6,0.506,0.104,In-Store,1,0
CUST-101300,61,Male,2022-04-21,1532,5,13,554.81,39.49,9,0,0.0,0,4.2,0.781,0.153,Mobile App,1,0
CUST-101301,40,Male,2024-10-24,615,9,8,410.25,54.56,3,2,0.25,2,3.1,0.566,0.323,Website,0,0
CUST-101302,57,Female,2021-05-01,1887,6,22,1516.5,60.07,4,1,0.045,0,3.7,0.98,0.03,Website,1,0
CUST-101303,69,Female,2025-04-13,444,22,13,920.73,64.13,3,2,0.154,1,3.8,0.539,0.211,Mobile App,0,0
CUST-101304,52,Female,2021-07-03,1824,4,15,621.97,37.15,9,0,0.0,0,4.0,0.75,0.115,Website,1,0
CUST-101305,56,Female,2024-09-30,639,13,15,734.42,44.25,5,2,0.133,3,3.2,0.671,0.114,Mobile App,0,0
CUST-101306,32,Male,2023-07-03,1094,5,15,880.62,51.96,6,2,0.133,1,2.7,0.465,0.219,Mobile App,0,0
CUST-101307,31,Female,2025-04-27,430,8,9,291.53,37.26,2,4,0.444,0,3.8,0.341,0.024,Mobile App,0,0
CUST-101308,41,Male,2022-04-22,1531,54,8,778.45,86.68,1,3,0.375,3,2.2,0.232,0.495,Website,1,1
CUST-101309,66,Male,2024-09-14,655,1,10,1292.29,139.77,4,2,0.2,2,3.0,0.406,0.85,In-Store,1,0
CUST-101310,47,Other,2021-09-17,1748,69,12,680.96,59.25,5,4,0.333,0,4.0,0.587,0.263,Mobile App,0,0
CUST-101311,37,Female,2025-12-20,193,15,8,453.37,58.96,3,2,0.25,3,3.2,0.383,0.57,Website,1,0
CUST-101312,62,Female,2023-09-17,1018,10,22,1691.57,83.6,4,2,0.091,1,4.6,0.78,0.114,Mobile App,0,0
CUST-101313,66,Female,2025-07-24,342,45,20,1468.95,74.83,5,1,0.05,1,4.1,1.0,0.0,Website,0,0
CUST-101314,69,Female,2021-08-15,1781,27,10,509.74,50.89,4,3,0.3,1,2.0,0.0,0.792,Mobile App,0,0
CUST-101315,35,Female,2024-03-02,851,128,6,591.13,110.13,4,1,0.167,1,1.3,0.091,0.41,Mobile App,1,0
CUST-101316,58,Female,2022-10-12,1358,23,8,292.03,38.11,1,1,0.125,4,2.4,0.218,0.613,Website,0,0
CUST-101317,51,Male,2021-09-03,1762,1,11,750.36,71.47,2,2,0.182,2,2.9,0.472,0.348,Website,0,0
CUST-101318,43,Male,2023-07-12,1085,8,11,510.29,44.08,2,0,0.0,0,4.0,0.894,0.299,Mobile App,0,0
CUST-101319,40,Male,2026-02-09,142,13,17,1090.51,62.63,4,1,0.059,1,5.0,0.857,0.135,Website,0,0
CUST-101320,24,Female,2025-03-24,464,99,5,223.61,42.0,1,1,0.2,4,1.6,0.176,0.304,Website,1,1
CUST-101321,33,Female,2025-04-09,448,45,11,1292.78,108.3,6,1,0.091,1,3.1,0.404,0.136,Mobile App,0,0
CUST-101322,49,Female,2021-06-27,1830,1,13,1169.24,85.65,4,3,0.231,1,2.4,0.704,0.711,Mobile App,1,0
CUST-101323,68,Female,2021-07-08,1819,21,7,394.37,61.08,6,1,0.143,1,3.5,0.462,0.37,Mobile App,1,0
CUST-101324,67,Female,2023-11-05,969,69,9,679.39,75.44,1,1,0.111,1,2.8,0.42,0.681,Website,0,0
CUST-101325,28,Other,2021-08-13,1783,47,12,394.41,33.2,3,1,0.083,3,3.4,0.673,0.232,Website,0,1
CUST-101326,56,Female,2025-02-02,514,3,14,305.28,25.0,8,2,0.143,3,3.5,0.546,0.351,Mobile App,1,0
CUST-101327,22,Female,2022-10-02,1368,38,14,586.19,37.44,1,3,0.214,2,1.6,0.628,0.123,Website,1,0
CUST-101328,56,Male,2024-04-20,802,88,12,1123.88,106.74,1,3,0.25,2,2.1,0.394,0.346,Mobile App,0,0
CUST-101329,37,Male,2025-02-13,503,19,16,766.59,41.92,4,2,0.125,2,4.5,1.0,0.388,Mobile App,0,0
CUST-101330,43,Male,2025-01-25,522,38,7,468.28,77.83,6,0,0.0,1,4.6,0.895,0.0,Website,0,0
CUST-101331,58,Female,2024-02-25,857,34,13,639.07,45.99,6,4,0.308,1,3.5,0.685,0.037,Mobile App,0,0
CUST-101332,42,Male,2024-08-01,699,14,13,576.44,47.36,5,0,0.0,0,3.6,1.0,0.244,In-Store,0,0
CUST-101333,64,Female,2025-04-11,446,14,5,236.67,42.21,2,4,0.8,3,2.8,0.568,0.32,In-Store,1,0
CUST-101334,48,Female,2024-08-12,688,10,8,358.66,40.86,2,4,0.5,3,3.3,0.311,0.654,Mobile App,1,0
CUST-101335,74,Male,2025-09-21,283,3,21,1351.83,75.07,3,3,0.143,3,3.0,0.665,0.064,Mobile App,0,0
CUST-101336,54,Male,2021-03-09,1940,3,18,634.78,41.17,5,1,0.056,1,2.8,0.93,0.102,Mobile App,0,0
CUST-101337,34,Female,2024-05-14,778,37,14,586.43,40.63,8,1,0.071,0,5.0,0.908,0.203,Mobile App,1,0
CUST-101338,62,Male,2025-11-02,241,13,11,503.7,51.17,3,1,0.091,4,1.9,0.508,0.162,In-Store,1,0
CUST-101339,41,Female,2023-04-24,1164,68,0,0.0,44.3,2,1,0.0,2,1.3,0.169,0.327,Mobile App,0,1
CUST-101340,48,Female,2021-08-27,1769,41,13,511.29,34.49,3,4,0.308,0,2.4,0.762,0.046,Mobile App,0,0
CUST-101341,25,Female,2024-06-22,739,28,5,369.2,71.01,1,5,1.0,2,2.1,0.385,0.0,Website,0,0
CUST-101342,24,Male,2021-11-09,1695,57,10,485.07,56.85,4,1,0.1,3,3.1,0.459,0.264,Website,0,0
CUST-101343,50,Female,2023-02-14,1233,20,6,238.9,39.93,1,1,0.167,2,3.4,0.295,0.183,Website,0,0
CUST-101344,28,Male,2022-06-06,1486,47,12,371.9,34.54,5,1,0.083,2,3.1,0.484,0.269,Website,0,0
CUST-101345,74,Female,2024-10-26,613,48,23,2119.93,84.44,7,2,0.087,1,3.5,0.879,0.262,Website,0,0
CUST-101346,66,Male,2026-03-21,102,37,8,194.39,28.3,1,6,0.75,3,1.0,0.312,0.349,Mobile App,0,1
CUST-101347,57,Male,2024-07-20,711,19,10,160.92,16.74,4,1,0.1,3,3.4,0.58,0.382,Mobile App,0,0
CUST-101348,59,Female,2021-06-06,1851,112,12,735.28,66.5,3,3,0.25,5,2.4,0.502,0.111,Website,0,0
CUST-101349,51,Female,2022-02-25,1587,114,4,92.73,20.26,1,5,1.0,2,1.4,0.255,0.369,Website,0,1
CUST-101350,21,Female,2022-03-10,1574,195,15,702.76,53.64,6,0,0.0,0,3.8,0.641,0.546,Mobile App,1,0
CUST-101351,40,Male,2021-09-05,1760,22,6,347.74,54.37,1,3,0.5,1,1.5,0.482,0.301,Website,0,0
CUST-101352,46,Female,2024-05-27,765,25,16,415.01,26.11,6,1,0.062,1,3.3,0.596,0.417,Website,0,0
CUST-101353,70,Male,2024-09-05,664,68,4,118.47,27.05,6,1,0.25,3,3.6,0.526,0.624,Mobile App,0,0
CUST-101354,30,Female,2021-06-05,1852,3,12,606.49,55.28,4,5,0.417,1,3.1,0.73,0.122,In-Store,0,0
CUST-101355,46,Male,2023-05-03,1155,25,11,324.88,26.69,3,1,0.091,3,3.8,0.528,0.192,Website,0,0
CUST-101356,37,Female,2024-10-23,616,25,19,2012.86,93.33,1,1,0.053,0,3.3,0.896,0.0,In-Store,1,0
CUST-101357,25,Male,2024-12-01,577,28,13,477.26,40.17,3,0,0.0,2,3.0,0.534,0.339,Website,1,0
CUST-101358,23,Other,2021-09-07,1758,24,12,1123.78,101.48,5,2,0.167,2,2.3,0.258,0.4,Website,0,0
CUST-101359,38,Female,2026-02-16,135,50,13,1339.86,90.48,3,1,0.077,2,1.8,0.464,0.352,Mobile App,0,0
CUST-101360,22,Male,2026-01-31,151,6,7,331.21,48.27,5,2,0.286,0,2.5,0.421,0.539,Mobile App,0,0
CUST-101361,21,Female,2022-06-09,1483,11,15,927.12,56.16,4,2,0.133,1,3.1,0.481,0.209,Website,0,0
CUST-101362,37,Female,2026-05-30,32,65,0,0.0,81.93,5,3,0.0,4,1.9,0.281,0.66,Website,1,0
CUST-101363,29,Male,2025-06-30,366,9,14,401.71,30.42,2,0,0.0,0,3.5,0.792,0.129,In-Store,0,0
CUST-101364,49,Male,2021-01-27,1981,42,14,529.95,41.89,7,0,0.0,0,3.6,0.63,0.221,Mobile App,0,0
CUST-101365,19,Male,2024-02-14,868,1,5,480.94,100.2,2,1,0.2,2,2.7,0.366,0.381,Website,0,0
CUST-101366,35,Female,2022-06-29,1463,8,12,952.68,77.26,6,0,0.0,0,4.4,0.963,0.0,Mobile App,0,0
CUST-101367,43,Female,2023-10-16,989,8,11,499.29,45.43,5,2,0.182,1,3.0,0.35,0.128,Website,0,0
CUST-101368,72,Female,2025-12-05,208,5,14,845.69,56.4,5,2,0.143,0,4.5,0.905,0.117,Mobile App,1,0
CUST-101369,54,Male,2025-06-03,393,101,6,224.64,36.9,7,2,0.333,3,2.0,0.519,0.26,Website,1,0
CUST-101370,68,Female,2022-04-24,1529,11,17,809.13,43.6,3,1,0.059,3,4.4,0.572,0.209,Website,1,0
CUST-101371,37,Female,2025-11-27,216,3,7,407.04,65.99,1,2,0.286,3,1.6,0.32,0.351,Website,0,0
CUST-101372,43,Female,2023-03-18,1201,35,14,600.21,43.67,6,1,0.071,3,4.5,0.81,0.078,Website,0,0
CUST-101373,41,Female,2024-07-16,715,74,6,364.82,71.13,1,3,0.5,3,3.4,0.422,0.083,Mobile App,0,0
CUST-101374,68,Female,2024-06-02,759,18,7,165.64,26.7,3,3,0.429,2,2.7,0.454,0.0,Website,0,0
CUST-101375,72,Female,2021-04-12,1906,11,6,373.82,65.62,5,2,0.333,0,2.6,0.375,0.497,Website,1,0
CUST-101376,72,Male,2023-02-24,1223,1,11,394.52,32.01,3,0,0.0,4,3.1,0.266,0.496,Mobile App,0,0
CUST-101377,60,Male,2023-02-06,1241,39,15,688.76,47.63,8,3,0.2,1,3.6,0.757,0.0,Mobile App,0,0
CUST-101378,46,Female,2024-07-11,720,45,11,367.86,35.88,3,4,0.364,0,1.3,0.237,0.443,In-Store,1,0
CUST-101379,48,Male,2024-05-11,781,24,13,898.0,65.71,4,2,0.154,2,3.2,0.634,0.279,Mobile App,1,0
CUST-101380,73,Male,2022-09-20,1380,30,11,325.63,27.9,4,4,0.364,3,3.4,0.433,0.192,Mobile App,1,0
CUST-101381,34,Female,2026-03-17,106,70,6,426.9,71.55,4,1,0.167,2,2.5,0.334,0.563,Website,1,0
CUST-101382,37,Female,2025-02-19,497,2,16,762.88,50.91,5,1,0.062,0,4.7,0.819,0.215,Mobile App,0,0
CUST-101383,69,Female,2023-03-07,1212,24,12,515.79,45.7,3,3,0.25,1,2.8,0.363,0.564,Website,1,0
CUST-101384,40,Female,2023-01-20,1258,30,19,656.13,38.13,6,2,0.105,0,3.8,0.703,0.425,Mobile App,1,0
CUST-101385,31,Male,2025-12-02,211,18,7,278.79,41.54,2,1,0.143,2,2.2,0.225,0.572,Mobile App,0,0
CUST-101386,49,Other,2022-03-02,1582,68,2,161.15,89.48,2,0,0.0,3,2.1,0.599,0.265,Mobile App,1,1
CUST-101387,36,Female,2023-06-29,1098,13,19,748.4,37.77,8,3,0.158,2,4.4,0.667,0.138,Website,0,0
CUST-101388,68,Male,2025-02-18,498,30,3,301.3,89.8,1,3,1.0,3,1.7,0.315,0.504,Mobile App,1,1
CUST-101389,69,Female,2022-05-12,1511,34,12,1158.33,104.21,2,3,0.25,2,2.4,0.582,0.589,Mobile App,0,0
CUST-101390,35,Male,2021-01-26,1982,67,15,625.84,45.22,4,2,0.133,1,3.2,0.469,0.308,Website,0,0
CUST-101391,48,Male,2024-02-18,864,1,10,279.75,24.99,3,0,0.0,0,3.4,0.551,0.13,Website,0,0
CUST-101392,74,Female,2024-11-20,588,75,7,564.29,79.0,4,2,0.286,3,2.5,0.224,0.178,Mobile App,1,0
CUST-101393,60,Female,2024-10-20,619,1,6,503.85,78.56,3,1,0.167,6,2.7,0.16,0.535,Website,1,0
CUST-101394,30,Male,2023-03-22,1197,38,9,909.08,90.45,5,1,0.111,0,3.4,0.612,0.271,Mobile App,0,0
CUST-101395,51,Other,2026-02-28,123,2,14,723.48,49.24,1,2,0.143,1,2.1,0.334,0.279,Mobile App,0,0
CUST-101396,53,Female,2023-10-23,982,50,10,634.1,59.11,2,2,0.2,0,3.2,0.716,0.268,Mobile App,0,0
CUST-101397,55,Female,2026-04-14,78,46,13,518.56,41.29,4,3,0.231,0,2.6,0.727,0.215,Website,0,0
CUST-101398,19,Female,2026-03-17,106,22,3,137.34,40.46,1,5,1.0,3,1.5,0.033,0.379,In-Store,0,0
CUST-101399,35,Male,2024-02-05,877,52,11,673.17,57.67,4,3,0.273,0,3.5,0.355,0.475,Mobile App,1,0
CUST-101400,66,Male,2022-05-25,1498,14,14,1004.15,82.3,3,4,0.286,1,2.4,0.683,0.0,Mobile App,0,0
CUST-101401,31,Male,2021-08-26,1770,34,16,1210.91,73.58,3,0,0.0,0,4.9,0.774,0.074,In-Store,0,0
CUST-101402,35,Male,2025-12-11,202,107,8,365.27,51.98,2,0,0.0,3,2.1,0.305,0.44,Mobile App,0,1
CUST-101403,36,Male,2025-02-06,510,16,4,344.91,85.66,5,2,0.5,5,2.8,0.39,0.169,Website,1,0
CUST-101404,28,Male,2024-02-22,860,4,15,370.78,28.2,7,0,0.0,0,5.0,0.959,0.071,Website,1,0
CUST-101405,26,Female,2023-04-28,1160,26,15,2288.24,146.94,2,2,0.133,1,3.2,0.58,0.218,Website,1,0
CUST-101406,37,Male,2021-02-03,1974,2,17,495.44,29.53,1,4,0.235,1,3.4,0.729,0.424,Website,1,0
CUST-101407,67,Female,2022-09-22,1378,47,19,964.74,49.98,5,0,0.0,2,4.9,0.835,0.227,Mobile App,1,0
CUST-101408,18,Female,2023-07-07,1090,56,0,0.0,57.24,2,1,0.0,5,1.6,0.049,0.456,Website,1,1
CUST-101409,34,Male,2026-02-02,149,46,15,808.73,58.28,4,1,0.067,3,4.4,0.326,0.0,Mobile App,0,0
CUST-101410,21,Male,2025-12-24,189,35,6,462.58,81.51,4,0,0.0,0,2.7,0.957,0.144,Website,0,0
CUST-101411,50,Other,2025-08-04,331,1,12,407.36,34.13,7,2,0.167,2,3.4,0.624,0.187,Mobile App,0,0
CUST-101412,32,Female,2022-11-08,1331,35,16,981.38,60.14,4,0,0.0,0,3.9,0.882,0.346,Website,0,0
CUST-101413,63,Male,2024-08-18,682,32,12,955.96,70.68,10,1,0.083,3,2.8,0.818,0.32,Mobile App,0,0
CUST-101414,51,Female,2025-02-12,504,54,15,1250.6,87.25,9,2,0.133,1,3.9,0.761,0.168,Mobile App,0,0
CUST-101415,62,Female,2022-10-20,1350,29,12,554.61,44.98,2,0,0.0,0,4.2,0.585,0.395,Mobile App,0,0
CUST-101416,54,Female,2022-01-07,1636,9,12,740.28,54.75,5,2,0.167,1,3.2,0.268,0.569,Mobile App,1,0
CUST-101417,42,Male,2024-01-19,894,57,8,436.96,51.27,3,2,0.25,2,2.3,0.323,0.607,Mobile App,1,0
CUST-101418,67,Female,2021-08-29,1767,27,12,785.82,69.04,1,1,0.083,3,3.8,0.418,0.412,Mobile App,0,0
CUST-101419,45,Male,2022-06-16,1476,25,12,809.85,69.26,2,3,0.25,1,2.9,0.445,0.268,Website,0,0
CUST-101420,72,Female,2022-07-21,1441,9,11,540.47,44.12,2,2,0.182,1,3.3,0.586,0.393,Website,1,0
CUST-101421,74,Female,2021-09-26,1739,68,13,648.18,50.81,3,0,0.0,2,2.7,0.715,0.221,Website,0,0
CUST-101422,51,Male,2025-06-04,392,15,9,438.1,52.59,1,4,0.444,1,2.3,0.641,0.403,Website,0,0
CUST-101423,56,Female,2022-04-30,1523,2,8,255.19,31.68,4,3,0.375,0,3.4,0.361,0.214,Mobile App,1,0
